time	x1	x2	x3	v1	v2	a
69000	-0.0008272525506546743	-0.009921832978821444	0.0	6.711471093545483e-7	-5.414365507835813e-8	-3.770657884873173e-12
69100	-0.0007601378397192194	-0.00992724734432928	0.0	6.714935790359368e-7	-4.961883070476173e-8	-3.4646968138848362e-12
69200	-0.0006929884818156258	-0.009932209227399756	0.0	6.718094375346713e-7	-4.50918107354474e-8	-3.158584987345729e-12
69300	-0.0006258075380621587	-0.009936718408473301	0.0	6.72094671214163e-7	-4.056280368241967e-8	-2.8523367949166844e-12
69400	-0.0005585980709407424	-0.009940774688841542	0.0	6.72349267877288e-7	-3.60320181385406e-8	-2.5459666312505398e-12
69500	-0.0004913631441530136	-0.009944377890655396	0.0	6.725732167668116e-7	-3.1499662767334316e-8	-2.2394888952354e-12
69600	-0.00042410582247633246	-0.009947527856932129	0.0	6.727665085657354e-7	-2.696594629279027e-8	-1.932917989237977e-12
69700	-0.0003568291716197589	-0.009950224451561409	0.0	6.729291353975701e-7	-2.2431077489165708e-8	-1.6262683183470426e-12
69800	-0.0002895362580800019	-0.009952467559310325	0.0	6.730610908265318e-7	-1.789526517078803e-8	-1.3195542896170539e-12
69900	-0.0002222301489973487	-0.009954257085827404	0.0	6.73162369857663e-7	-1.3358718181857636e-8	-1.0127903113119935e-12
70000	-0.00015491391201158242	-0.009955592957645589	0.0	6.73232968936878e-7	-8.821645386251845e-9	-7.059907921495005e-13
70100	-8.759061511789463e-5	-0.009956475122184213	0.0	6.732728859509325e-7	-4.284255657330514e-9	-3.9917014054533104e-13
70200	-2.026332652280137e-5	-0.009956903547749946	0.0	6.732821202273184e-7	2.5324213225605863e-10	-9.23427638582075e-14
70300	4.706488549993047e-5	-0.00995687822353672	0.0	6.732606725340818e-7	4.790639120756325e-9	2.1447693236489127e-13
70400	0.00011439095275333865	-0.009956399159624643	0.0	6.732085450795676e-7	9.32772646750318e-9	5.212745451429416e-13
70500	0.0001817118072612954	-0.009955466386977892	0.0	6.731257415120861e-7	1.3864295363095548e-8	8.280356748145371e-13
70600	0.000249024381412504	-0.009954079957441582	0.0	6.73012266919507e-7	1.8400137039575265e-8	1.1347459257909473e-12
70700	0.0003163256081044547	-0.009952239943737624	0.0	6.728681278287762e-7	2.2935042780598638e-8	1.441390907308515e-12
70800	0.00038361242088733234	-0.009949946439459564	0.0	6.726933322053581e-7	2.746880393160214e-8	1.7479562341803495e-12
70900	0.00045088175410786815	-0.009947199559066403	0.0	6.724878894526034e-7	3.200121190996154e-8	2.0544275275472445e-12
71000	0.0005181305430531285	-0.009943999437875406	0.0	6.722518104110406e-7	3.653205821514397e-8	2.360790415627786e-12
71100	0.0005853557240942326	-0.009940346232053893	0.0	6.719851073575939e-7	4.106113443885229e-8	2.667030534467587e-12
71200	0.000652554234829992	-0.009936240118610008	0.0	6.716877940047251e-7	4.5588232275161127e-8	2.973133528687597e-12
71300	0.0007197230142304645	-0.009931681295382492	0.0	6.71359885499502e-7	5.011314353064405e-8	3.279085052231432e-12
71400	0.0007868590027804147	-0.009926669981029429	0.0	6.710013984225909e-7	5.463566013449125e-8	3.584870769111676e-12
71500	0.0008539591426226737	-0.00992120641501598	0.0	6.706123507871753e-7	5.915557414861715e-8	3.890476354155108e-12
71600	0.0009210203777013913	-0.009915290857601119	0.0	6.701927620378007e-7	6.367267777775735e-8	4.195887493746777e-12
71700	0.0009880396539051713	-0.009908923589823343	0.0	6.697426530491434e-7	6.818676337955427e-8	4.501089886572908e-12
71800	0.0010550139192100857	-0.009902104913485388	0.0	6.692620461247071e-7	7.269762347463106e-8	4.8060692443625564e-12
71900	0.0011219401238225565	-0.009894835151137924	0.0	6.687509649954443e-7	7.720505075665295e-8	5.110811292627984e-12
72000	0.0011888152203221008	-0.00988711464606226	0.0	6.68209434818304e-7	8.170883810237565e-8	5.4153017714036776e-12
72100	0.0012556361638039312	-0.009878943762252023	0.0	6.676374821747055e-7	8.620877858168017e-8	5.719526435983989e-12
72200	0.0013223999120214017	-0.009870322884393856	0.0	6.670351350689396e-7	9.070466546759344e-8	6.02347105765932e-12
72300	0.0013891034255282956	-0.009861252417847096	0.0	6.664024229264945e-7	9.519629224629415e-8	6.32712142445082e-12
